gene,databases_count,peptideatlas,hpa_ms,hpa_pea,gpmdb,paxdb
FOXD4L6,1,FALSE,FALSE,FALSE,FALSE,TRUE
FOXE1,1,FALSE,FALSE,FALSE,FALSE,TRUE
FOXP2,1,FALSE,FALSE,FALSE,FALSE,TRUE
FPR3,1,FALSE,FALSE,FALSE,FALSE,TRUE
FRMD4A,1,FALSE,FALSE,FALSE,FALSE,TRUE
FRMPD1,1,FALSE,FALSE,FALSE,FALSE,TRUE
FRYL,1,FALSE,FALSE,FALSE,FALSE,TRUE
FSTL4,1,FALSE,FALSE,FALSE,FALSE,TRUE
FSTL5,1,FALSE,FALSE,FALSE,FALSE,TRUE
FUNDC2,1,FALSE,FALSE,FALSE,FALSE,TRUE
FUT3,1,FALSE,FALSE,FALSE,FALSE,TRUE
FUT5,1,FALSE,FALSE,FALSE,FALSE,TRUE
FXYD1,1,FALSE,FALSE,FALSE,FALSE,TRUE
FXYD2,1,FALSE,FALSE,FALSE,FALSE,TRUE
FXYD3,1,FALSE,FALSE,FALSE,FALSE,TRUE
FXYD6-FXYD2,1,FALSE,FALSE,FALSE,FALSE,TRUE
FYCO1,1,FALSE,FALSE,FALSE,FALSE,TRUE
FYTTD1,1,FALSE,FALSE,FALSE,FALSE,TRUE
FZD4,1,FALSE,FALSE,FALSE,FALSE,TRUE
FZD6,1,FALSE,FALSE,FALSE,FALSE,TRUE
FZD8,1,FALSE,FALSE,FALSE,FALSE,TRUE
GABARAP,1,FALSE,FALSE,FALSE,FALSE,TRUE
GABBR1,1,FALSE,FALSE,FALSE,FALSE,TRUE
GABBR2,1,FALSE,FALSE,FALSE,FALSE,TRUE
GABPA,1,FALSE,FALSE,FALSE,FALSE,TRUE
GABRB3,1,FALSE,FALSE,FALSE,FALSE,TRUE
GAK,1,FALSE,FALSE,FALSE,FALSE,TRUE
GALNT13,1,FALSE,FALSE,FALSE,FALSE,TRUE
GALNT8,1,FALSE,FALSE,FALSE,FALSE,TRUE
GALNTL6,1,FALSE,FALSE,FALSE,FALSE,TRUE
GALR1,1,FALSE,FALSE,FALSE,FALSE,TRUE
GAR1,1,FALSE,FALSE,FALSE,FALSE,TRUE
GAS2L1,1,FALSE,FALSE,FALSE,FALSE,TRUE
GATAD2B,1,FALSE,FALSE,FALSE,FALSE,TRUE
GATD3,1,FALSE,FALSE,FALSE,FALSE,TRUE
GBP3,1,FALSE,FALSE,FALSE,FALSE,TRUE
GBP5,1,FALSE,FALSE,FALSE,FALSE,TRUE
GBP6,1,FALSE,FALSE,FALSE,FALSE,TRUE
GBX1,1,FALSE,FALSE,FALSE,FALSE,TRUE
GCGR,1,FALSE,FALSE,FALSE,FALSE,TRUE
GCK,1,FALSE,FALSE,FALSE,FALSE,TRUE
GCSAM,1,FALSE,FALSE,FALSE,FALSE,TRUE
GCSAML,1,FALSE,FALSE,FALSE,FALSE,TRUE
GDF10,1,FALSE,FALSE,FALSE,FALSE,TRUE
GDPD3,1,FALSE,FALSE,FALSE,FALSE,TRUE
GEN1,1,FALSE,FALSE,FALSE,FALSE,TRUE
GFPT2,1,FALSE,FALSE,FALSE,FALSE,TRUE
GFRA4,1,FALSE,FALSE,FALSE,FALSE,TRUE
GFRAL,1,FALSE,FALSE,FALSE,FALSE,TRUE
GGA3,1,FALSE,FALSE,FALSE,FALSE,TRUE
GGTLC1,1,FALSE,FALSE,FALSE,FALSE,TRUE
GGTLC2,1,FALSE,FALSE,FALSE,FALSE,TRUE
GGTLC3,1,FALSE,FALSE,FALSE,FALSE,TRUE
GHDC,1,FALSE,FALSE,FALSE,FALSE,TRUE
GIN1,1,FALSE,FALSE,FALSE,FALSE,TRUE
GINS2,1,FALSE,FALSE,FALSE,FALSE,TRUE
GINS3,1,FALSE,FALSE,FALSE,FALSE,TRUE
GIT2,1,FALSE,FALSE,FALSE,FALSE,TRUE
GK,1,FALSE,FALSE,FALSE,FALSE,TRUE
GLB1L,1,FALSE,FALSE,FALSE,FALSE,TRUE
GLMP,1,FALSE,FALSE,FALSE,FALSE,TRUE
GLYATL1,1,FALSE,FALSE,FALSE,FALSE,TRUE
GLYCTK,1,FALSE,FALSE,FALSE,FALSE,TRUE
GMIP,1,FALSE,FALSE,FALSE,FALSE,TRUE
GNA11,1,FALSE,FALSE,FALSE,FALSE,TRUE
GNA12,1,FALSE,FALSE,FALSE,FALSE,TRUE
GNA14,1,FALSE,FALSE,FALSE,FALSE,TRUE
GNA15,1,FALSE,FALSE,FALSE,FALSE,TRUE
GNAL,1,FALSE,FALSE,FALSE,FALSE,TRUE
GNAS,1,FALSE,FALSE,FALSE,FALSE,TRUE
GNAT1,1,FALSE,FALSE,FALSE,FALSE,TRUE
GNAT2,1,FALSE,FALSE,FALSE,FALSE,TRUE
GNAT3,1,FALSE,FALSE,FALSE,FALSE,TRUE
GNB3,1,FALSE,FALSE,FALSE,FALSE,TRUE
GNB5,1,FALSE,FALSE,FALSE,FALSE,TRUE
GNG5,1,FALSE,FALSE,FALSE,FALSE,TRUE
GNGT1,1,FALSE,FALSE,FALSE,FALSE,TRUE
GNGT2,1,FALSE,FALSE,FALSE,FALSE,TRUE
GNL2,1,FALSE,FALSE,FALSE,FALSE,TRUE
GNPAT,1,FALSE,FALSE,FALSE,FALSE,TRUE
GNRH2,1,FALSE,FALSE,FALSE,FALSE,TRUE
GOLGA3,1,FALSE,FALSE,FALSE,FALSE,TRUE
GOLGA4,1,FALSE,FALSE,FALSE,FALSE,TRUE
GOLGA6L2,1,FALSE,FALSE,FALSE,FALSE,TRUE
GOLGA8A,1,FALSE,FALSE,FALSE,FALSE,TRUE
GOLGA8B,1,FALSE,FALSE,FALSE,FALSE,TRUE
GOLPH3L,1,FALSE,FALSE,FALSE,FALSE,TRUE
GOLT1B,1,FALSE,FALSE,FALSE,FALSE,TRUE
GON4L,1,FALSE,FALSE,FALSE,FALSE,TRUE
GPANK1,1,FALSE,FALSE,FALSE,FALSE,TRUE
GPR148,1,FALSE,FALSE,FALSE,FALSE,TRUE
GPR155,1,FALSE,FALSE,FALSE,FALSE,TRUE
GPR171,1,FALSE,FALSE,FALSE,FALSE,TRUE
GPR20,1,FALSE,FALSE,FALSE,FALSE,TRUE
GPT2,1,FALSE,FALSE,FALSE,FALSE,TRUE
GPX5,1,FALSE,FALSE,FALSE,FALSE,TRUE
GPX6,1,FALSE,FALSE,FALSE,FALSE,TRUE
GRAMD1A,1,FALSE,FALSE,FALSE,FALSE,TRUE
GRAMD2A,1,FALSE,FALSE,FALSE,FALSE,TRUE
GRB10,1,FALSE,FALSE,FALSE,FALSE,TRUE
GRB7,1,FALSE,FALSE,FALSE,FALSE,TRUE
GRHL1,1,FALSE,FALSE,FALSE,FALSE,TRUE
GRIPAP1,1,FALSE,FALSE,FALSE,FALSE,TRUE
GRK3,1,FALSE,FALSE,FALSE,FALSE,TRUE
GRK4,1,FALSE,FALSE,FALSE,FALSE,TRUE
GRPEL2,1,FALSE,FALSE,FALSE,FALSE,TRUE
GRSF1,1,FALSE,FALSE,FALSE,FALSE,TRUE
GSDME,1,FALSE,FALSE,FALSE,FALSE,TRUE
GSK3A,1,FALSE,FALSE,FALSE,FALSE,TRUE
GSPT2,1,FALSE,FALSE,FALSE,FALSE,TRUE
GSTA4,1,FALSE,FALSE,FALSE,FALSE,TRUE
GSTT2B,1,FALSE,FALSE,FALSE,FALSE,TRUE
GSX2,1,FALSE,FALSE,FALSE,FALSE,TRUE
GTF2B,1,FALSE,FALSE,FALSE,FALSE,TRUE
GTF2F1,1,FALSE,FALSE,FALSE,FALSE,TRUE
GTF2IRD2,1,FALSE,FALSE,FALSE,FALSE,TRUE
GTF3C2,1,FALSE,FALSE,FALSE,FALSE,TRUE
GTF3C4,1,FALSE,FALSE,FALSE,FALSE,TRUE
GTSE1,1,FALSE,FALSE,FALSE,FALSE,TRUE
GUCY1B1,1,FALSE,FALSE,FALSE,FALSE,TRUE
GUCY2D,1,FALSE,FALSE,FALSE,FALSE,TRUE
GULP1,1,FALSE,FALSE,FALSE,FALSE,TRUE
GYS2,1,FALSE,FALSE,FALSE,FALSE,TRUE
GZMK,1,FALSE,FALSE,FALSE,FALSE,TRUE
H1-1,1,FALSE,FALSE,FALSE,FALSE,TRUE
H1-6,1,FALSE,FALSE,FALSE,FALSE,TRUE
H2AC1,1,FALSE,FALSE,FALSE,FALSE,TRUE
H2AC11,1,FALSE,FALSE,FALSE,FALSE,TRUE
H2AC12,1,FALSE,FALSE,FALSE,FALSE,TRUE
H2AC13,1,FALSE,FALSE,FALSE,FALSE,TRUE
H2AC14,1,FALSE,FALSE,FALSE,FALSE,TRUE
H2AC15,1,FALSE,FALSE,FALSE,FALSE,TRUE
H2AC16,1,FALSE,FALSE,FALSE,FALSE,TRUE
H2AC17,1,FALSE,FALSE,FALSE,FALSE,TRUE
H2AC18,1,FALSE,FALSE,FALSE,FALSE,TRUE
H2AC19,1,FALSE,FALSE,FALSE,FALSE,TRUE
H2AC20,1,FALSE,FALSE,FALSE,FALSE,TRUE
H2AC21,1,FALSE,FALSE,FALSE,FALSE,TRUE
H2AC25,1,FALSE,FALSE,FALSE,FALSE,TRUE
H2AC4,1,FALSE,FALSE,FALSE,FALSE,TRUE
H2AC6,1,FALSE,FALSE,FALSE,FALSE,TRUE
H2AC7,1,FALSE,FALSE,FALSE,FALSE,TRUE
H2AC8,1,FALSE,FALSE,FALSE,FALSE,TRUE
H2AJ,1,FALSE,FALSE,FALSE,FALSE,TRUE
H2AZ1,1,FALSE,FALSE,FALSE,FALSE,TRUE
H2AZ2,1,FALSE,FALSE,FALSE,FALSE,TRUE
H2BC1,1,FALSE,FALSE,FALSE,FALSE,TRUE
H2BC10,1,FALSE,FALSE,FALSE,FALSE,TRUE
H2BC11,1,FALSE,FALSE,FALSE,FALSE,TRUE
H2BC12,1,FALSE,FALSE,FALSE,FALSE,TRUE
H2BC12L,1,FALSE,FALSE,FALSE,FALSE,TRUE
H2BC13,1,FALSE,FALSE,FALSE,FALSE,TRUE
H2BC14,1,FALSE,FALSE,FALSE,FALSE,TRUE
H2BC15,1,FALSE,FALSE,FALSE,FALSE,TRUE
H2BC17,1,FALSE,FALSE,FALSE,FALSE,TRUE
H2BC18,1,FALSE,FALSE,FALSE,FALSE,TRUE
H2BC21,1,FALSE,FALSE,FALSE,FALSE,TRUE
H2BC26,1,FALSE,FALSE,FALSE,FALSE,TRUE
H2BC3,1,FALSE,FALSE,FALSE,FALSE,TRUE
H2BC4,1,FALSE,FALSE,FALSE,FALSE,TRUE
H2BC5,1,FALSE,FALSE,FALSE,FALSE,TRUE
H2BC6,1,FALSE,FALSE,FALSE,FALSE,TRUE
H2BC7,1,FALSE,FALSE,FALSE,FALSE,TRUE
H2BC8,1,FALSE,FALSE,FALSE,FALSE,TRUE
H2BC9,1,FALSE,FALSE,FALSE,FALSE,TRUE
H3-4,1,FALSE,FALSE,FALSE,FALSE,TRUE
H3-5,1,FALSE,FALSE,FALSE,FALSE,TRUE
H3-7,1,FALSE,FALSE,FALSE,FALSE,TRUE
H3C1,1,FALSE,FALSE,FALSE,FALSE,TRUE
H3C10,1,FALSE,FALSE,FALSE,FALSE,TRUE
H3C11,1,FALSE,FALSE,FALSE,FALSE,TRUE
H3C12,1,FALSE,FALSE,FALSE,FALSE,TRUE
H3C13,1,FALSE,FALSE,FALSE,FALSE,TRUE
H3C14,1,FALSE,FALSE,FALSE,FALSE,TRUE
H3C15,1,FALSE,FALSE,FALSE,FALSE,TRUE
H3C2,1,FALSE,FALSE,FALSE,FALSE,TRUE
H3C3,1,FALSE,FALSE,FALSE,FALSE,TRUE
H3C4,1,FALSE,FALSE,FALSE,FALSE,TRUE
H3C6,1,FALSE,FALSE,FALSE,FALSE,TRUE
H3C7,1,FALSE,FALSE,FALSE,FALSE,TRUE
H3C8,1,FALSE,FALSE,FALSE,FALSE,TRUE
H4C7,1,FALSE,FALSE,FALSE,FALSE,TRUE
HABP4,1,FALSE,FALSE,FALSE,FALSE,TRUE
HAO2,1,FALSE,FALSE,FALSE,FALSE,TRUE
HARS2,1,FALSE,FALSE,FALSE,FALSE,TRUE
HAUS2,1,FALSE,FALSE,FALSE,FALSE,TRUE
HAUS6,1,FALSE,FALSE,FALSE,FALSE,TRUE
HCRT,1,FALSE,FALSE,FALSE,FALSE,TRUE
HDAC3,1,FALSE,FALSE,FALSE,FALSE,TRUE
HDAC4,1,FALSE,FALSE,FALSE,FALSE,TRUE
HDAC5,1,FALSE,FALSE,FALSE,FALSE,TRUE
HDGFL2,1,FALSE,FALSE,FALSE,FALSE,TRUE
HDGFL3,1,FALSE,FALSE,FALSE,FALSE,TRUE
HDHD5,1,FALSE,FALSE,FALSE,FALSE,TRUE
HEATR5B,1,FALSE,FALSE,FALSE,FALSE,TRUE
HECTD1,1,FALSE,FALSE,FALSE,FALSE,TRUE
HECTD3,1,FALSE,FALSE,FALSE,FALSE,TRUE
HECTD4,1,FALSE,FALSE,FALSE,FALSE,TRUE
HEMGN,1,FALSE,FALSE,FALSE,FALSE,TRUE
HERC1,1,FALSE,FALSE,FALSE,FALSE,TRUE
HERC4,1,FALSE,FALSE,FALSE,FALSE,TRUE
HES6,1,FALSE,FALSE,FALSE,FALSE,TRUE
HFE,1,FALSE,FALSE,FALSE,FALSE,TRUE
HIC1,1,FALSE,FALSE,FALSE,FALSE,TRUE
HIC2,1,FALSE,FALSE,FALSE,FALSE,TRUE
HID1,1,FALSE,FALSE,FALSE,FALSE,TRUE
HIF3A,1,FALSE,FALSE,FALSE,FALSE,TRUE
HIGD2A,1,FALSE,FALSE,FALSE,FALSE,TRUE
HIKESHI,1,FALSE,FALSE,FALSE,FALSE,TRUE
HIRA,1,FALSE,FALSE,FALSE,FALSE,TRUE
HIVEP2,1,FALSE,FALSE,FALSE,FALSE,TRUE
HLA-DMB,1,FALSE,FALSE,FALSE,FALSE,TRUE
HLA-DQA2,1,FALSE,FALSE,FALSE,FALSE,TRUE
HLA-DQB2,1,FALSE,FALSE,FALSE,FALSE,TRUE
HLA-DRB5,1,FALSE,FALSE,FALSE,FALSE,TRUE
HLCS,1,FALSE,FALSE,FALSE,FALSE,TRUE
HLTF,1,FALSE,FALSE,FALSE,FALSE,TRUE
HMGN3,1,FALSE,FALSE,FALSE,FALSE,TRUE
HMGN4,1,FALSE,FALSE,FALSE,FALSE,TRUE
HMX3,1,FALSE,FALSE,FALSE,FALSE,TRUE
HNRNPCL2,1,FALSE,FALSE,FALSE,FALSE,TRUE
HNRNPCL3,1,FALSE,FALSE,FALSE,FALSE,TRUE
HNRNPCL4,1,FALSE,FALSE,FALSE,FALSE,TRUE
HNRNPLL,1,FALSE,FALSE,FALSE,FALSE,TRUE
HOOK1,1,FALSE,FALSE,FALSE,FALSE,TRUE
HOXA10,1,FALSE,FALSE,FALSE,FALSE,TRUE
HOXA3,1,FALSE,FALSE,FALSE,FALSE,TRUE
HOXB3,1,FALSE,FALSE,FALSE,FALSE,TRUE
HOXD13,1,FALSE,FALSE,FALSE,FALSE,TRUE
HOXD3,1,FALSE,FALSE,FALSE,FALSE,TRUE
HPF1,1,FALSE,FALSE,FALSE,FALSE,TRUE
HPS1,1,FALSE,FALSE,FALSE,FALSE,TRUE
HR,1,FALSE,FALSE,FALSE,FALSE,TRUE
HRAS,1,FALSE,FALSE,FALSE,FALSE,TRUE
HRCT1,1,FALSE,FALSE,FALSE,FALSE,TRUE
HS3ST2,1,FALSE,FALSE,FALSE,FALSE,TRUE
HS3ST3A1,1,FALSE,FALSE,FALSE,FALSE,TRUE
HSD17B12,1,FALSE,FALSE,FALSE,FALSE,TRUE
HSDL2,1,FALSE,FALSE,FALSE,FALSE,TRUE
HSF1,1,FALSE,FALSE,FALSE,FALSE,TRUE
HSPB2,1,FALSE,FALSE,FALSE,FALSE,TRUE
HSPB8,1,FALSE,FALSE,FALSE,FALSE,TRUE
HSPE1-MOB4,1,FALSE,FALSE,FALSE,FALSE,TRUE
HTN1,1,FALSE,FALSE,FALSE,FALSE,TRUE
HTR2A,1,FALSE,FALSE,FALSE,FALSE,TRUE
HTRA3,1,FALSE,FALSE,FALSE,FALSE,TRUE
IER3IP1,1,FALSE,FALSE,FALSE,FALSE,TRUE
IFITM1,1,FALSE,FALSE,FALSE,FALSE,TRUE
IFITM3,1,FALSE,FALSE,FALSE,FALSE,TRUE
IFNAR2-IL10RB,1,FALSE,FALSE,FALSE,FALSE,TRUE
IFRD1,1,FALSE,FALSE,FALSE,FALSE,TRUE
IFT122,1,FALSE,FALSE,FALSE,FALSE,TRUE
IGF2BP2,1,FALSE,FALSE,FALSE,FALSE,TRUE
IGFLR1,1,FALSE,FALSE,FALSE,FALSE,TRUE
IGHV3OR16-17,1,FALSE,FALSE,FALSE,FALSE,TRUE
IGSF11,1,FALSE,FALSE,FALSE,FALSE,TRUE
IGSF22,1,FALSE,FALSE,FALSE,FALSE,TRUE
IGSF9,1,FALSE,FALSE,FALSE,FALSE,TRUE
IHO1,1,FALSE,FALSE,FALSE,FALSE,TRUE
IKBIP,1,FALSE,FALSE,FALSE,FALSE,TRUE
IL13RA2,1,FALSE,FALSE,FALSE,FALSE,TRUE
IL1RAPL1,1,FALSE,FALSE,FALSE,FALSE,TRUE
IL21R,1,FALSE,FALSE,FALSE,FALSE,TRUE
IL23R,1,FALSE,FALSE,FALSE,FALSE,TRUE
IMP3,1,FALSE,FALSE,FALSE,FALSE,TRUE
IMPDH1,1,FALSE,FALSE,FALSE,FALSE,TRUE
INAFM1,1,FALSE,FALSE,FALSE,FALSE,TRUE
ING4,1,FALSE,FALSE,FALSE,FALSE,TRUE
INHA,1,FALSE,FALSE,FALSE,FALSE,TRUE
INPP5A,1,FALSE,FALSE,FALSE,FALSE,TRUE
INPP5J,1,FALSE,FALSE,FALSE,FALSE,TRUE
INS-IGF2,1,FALSE,FALSE,FALSE,FALSE,TRUE
INSL5,1,FALSE,FALSE,FALSE,FALSE,TRUE
INSRR,1,FALSE,FALSE,FALSE,FALSE,TRUE
INTS1,1,FALSE,FALSE,FALSE,FALSE,TRUE
INTS11,1,FALSE,FALSE,FALSE,FALSE,TRUE
INTS13,1,FALSE,FALSE,FALSE,FALSE,TRUE
INTS4,1,FALSE,FALSE,FALSE,FALSE,TRUE
INTS8,1,FALSE,FALSE,FALSE,FALSE,TRUE
IPP,1,FALSE,FALSE,FALSE,FALSE,TRUE
IQCN,1,FALSE,FALSE,FALSE,FALSE,TRUE
IQSEC3,1,FALSE,FALSE,FALSE,FALSE,TRUE
IRF2BPL,1,FALSE,FALSE,FALSE,FALSE,TRUE
IRF6,1,FALSE,FALSE,FALSE,FALSE,TRUE
IRF7,1,FALSE,FALSE,FALSE,FALSE,TRUE
ISL2,1,FALSE,FALSE,FALSE,FALSE,TRUE
ITGA10,1,FALSE,FALSE,FALSE,FALSE,TRUE
ITGAD,1,FALSE,FALSE,FALSE,FALSE,TRUE
ITIH6,1,FALSE,FALSE,FALSE,FALSE,TRUE
ITM2C,1,FALSE,FALSE,FALSE,FALSE,TRUE
ITPR2,1,FALSE,FALSE,FALSE,FALSE,TRUE
ITPR3,1,FALSE,FALSE,FALSE,FALSE,TRUE
IVNS1ABP,1,FALSE,FALSE,FALSE,FALSE,TRUE
JAK1,1,FALSE,FALSE,FALSE,FALSE,TRUE
JAK3,1,FALSE,FALSE,FALSE,FALSE,TRUE
JMJD7,1,FALSE,FALSE,FALSE,FALSE,TRUE
JPH2,1,FALSE,FALSE,FALSE,FALSE,TRUE
JPH4,1,FALSE,FALSE,FALSE,FALSE,TRUE
KANK2,1,FALSE,FALSE,FALSE,FALSE,TRUE
KANSL1L,1,FALSE,FALSE,FALSE,FALSE,TRUE
KASH5,1,FALSE,FALSE,FALSE,FALSE,TRUE
KAT7,1,FALSE,FALSE,FALSE,FALSE,TRUE
KATNB1,1,FALSE,FALSE,FALSE,FALSE,TRUE
KBTBD11,1,FALSE,FALSE,FALSE,FALSE,TRUE
KBTBD2,1,FALSE,FALSE,FALSE,FALSE,TRUE
KCNA2,1,FALSE,FALSE,FALSE,FALSE,TRUE
KCNA3,1,FALSE,FALSE,FALSE,FALSE,TRUE
KCNC3,1,FALSE,FALSE,FALSE,FALSE,TRUE
KCNE3,1,FALSE,FALSE,FALSE,FALSE,TRUE
KCNH4,1,FALSE,FALSE,FALSE,FALSE,TRUE
KCNJ2,1,FALSE,FALSE,FALSE,FALSE,TRUE
KCNN3,1,FALSE,FALSE,FALSE,FALSE,TRUE
KCTD16,1,FALSE,FALSE,FALSE,FALSE,TRUE
KCTD8,1,FALSE,FALSE,FALSE,FALSE,TRUE
KDELR2,1,FALSE,FALSE,FALSE,FALSE,TRUE
KDELR3,1,FALSE,FALSE,FALSE,FALSE,TRUE
KDM2A,1,FALSE,FALSE,FALSE,FALSE,TRUE
KDM2B,1,FALSE,FALSE,FALSE,FALSE,TRUE
KDM5B,1,FALSE,FALSE,FALSE,FALSE,TRUE
KDM7A,1,FALSE,FALSE,FALSE,FALSE,TRUE
KGD4,1,FALSE,FALSE,FALSE,FALSE,TRUE
KHDC4,1,FALSE,FALSE,FALSE,FALSE,TRUE
KIAA0319,1,FALSE,FALSE,FALSE,FALSE,TRUE
KIAA1191,1,FALSE,FALSE,FALSE,FALSE,TRUE
KIAA1217,1,FALSE,FALSE,FALSE,FALSE,TRUE
KIF14,1,FALSE,FALSE,FALSE,FALSE,TRUE
KIF2C,1,FALSE,FALSE,FALSE,FALSE,TRUE
KIF3B,1,FALSE,FALSE,FALSE,FALSE,TRUE
KIF5A,1,FALSE,FALSE,FALSE,FALSE,TRUE
KIF5C,1,FALSE,FALSE,FALSE,FALSE,TRUE
KIFAP3,1,FALSE,FALSE,FALSE,FALSE,TRUE
KIR2DL1,1,FALSE,FALSE,FALSE,FALSE,TRUE
KIR3DL3,1,FALSE,FALSE,FALSE,FALSE,TRUE
KLC2,1,FALSE,FALSE,FALSE,FALSE,TRUE
KLC4,1,FALSE,FALSE,FALSE,FALSE,TRUE
KLHL12,1,FALSE,FALSE,FALSE,FALSE,TRUE
KLHL25,1,FALSE,FALSE,FALSE,FALSE,TRUE
KLK15,1,FALSE,FALSE,FALSE,FALSE,TRUE
KLK2,1,FALSE,FALSE,FALSE,FALSE,TRUE
KLK9,1,FALSE,FALSE,FALSE,FALSE,TRUE
KLRC4,1,FALSE,FALSE,FALSE,FALSE,TRUE
KMT2C,1,FALSE,FALSE,FALSE,FALSE,TRUE
KMT2D,1,FALSE,FALSE,FALSE,FALSE,TRUE
KNL1,1,FALSE,FALSE,FALSE,FALSE,TRUE
KPNA5,1,FALSE,FALSE,FALSE,FALSE,TRUE
KPNA6,1,FALSE,FALSE,FALSE,FALSE,TRUE
KRAS,1,FALSE,FALSE,FALSE,FALSE,TRUE
KRI1,1,FALSE,FALSE,FALSE,FALSE,TRUE
KRR1,1,FALSE,FALSE,FALSE,FALSE,TRUE
KRT40,1,FALSE,FALSE,FALSE,FALSE,TRUE
KRTAP1-1,1,FALSE,FALSE,FALSE,FALSE,TRUE
KRTAP1-3,1,FALSE,FALSE,FALSE,FALSE,TRUE
KRTAP1-5,1,FALSE,FALSE,FALSE,FALSE,TRUE
KRTAP10-1,1,FALSE,FALSE,FALSE,FALSE,TRUE
KRTAP10-11,1,FALSE,FALSE,FALSE,FALSE,TRUE
KRTAP10-12,1,FALSE,FALSE,FALSE,FALSE,TRUE
KRTAP10-2,1,FALSE,FALSE,FALSE,FALSE,TRUE
KRTAP10-3,1,FALSE,FALSE,FALSE,FALSE,TRUE
KRTAP10-8,1,FALSE,FALSE,FALSE,FALSE,TRUE
KRTAP16-1,1,FALSE,FALSE,FALSE,FALSE,TRUE
KRTAP19-1,1,FALSE,FALSE,FALSE,FALSE,TRUE
KRTAP19-7,1,FALSE,FALSE,FALSE,FALSE,TRUE
KRTAP2-1,1,FALSE,FALSE,FALSE,FALSE,TRUE
KRTAP2-2,1,FALSE,FALSE,FALSE,FALSE,TRUE
KRTAP2-3,1,FALSE,FALSE,FALSE,FALSE,TRUE
KRTAP2-4,1,FALSE,FALSE,FALSE,FALSE,TRUE
KRTAP21-2,1,FALSE,FALSE,FALSE,FALSE,TRUE
KRTAP24-1,1,FALSE,FALSE,FALSE,FALSE,TRUE
KRTAP3-1,1,FALSE,FALSE,FALSE,FALSE,TRUE
KRTAP3-2,1,FALSE,FALSE,FALSE,FALSE,TRUE
KRTAP3-3,1,FALSE,FALSE,FALSE,FALSE,TRUE
KRTAP4-1,1,FALSE,FALSE,FALSE,FALSE,TRUE
KRTAP4-11,1,FALSE,FALSE,FALSE,FALSE,TRUE
KRTAP4-12,1,FALSE,FALSE,FALSE,FALSE,TRUE
KRTAP4-16,1,FALSE,FALSE,FALSE,FALSE,TRUE
KRTAP4-2,1,FALSE,FALSE,FALSE,FALSE,TRUE
KRTAP4-5,1,FALSE,FALSE,FALSE,FALSE,TRUE
KRTAP4-7,1,FALSE,FALSE,FALSE,FALSE,TRUE
KRTAP4-9,1,FALSE,FALSE,FALSE,FALSE,TRUE
KRTAP6-1,1,FALSE,FALSE,FALSE,FALSE,TRUE
KRTAP7-1,1,FALSE,FALSE,FALSE,FALSE,TRUE
KRTAP9-1,1,FALSE,FALSE,FALSE,FALSE,TRUE
KRTAP9-2,1,FALSE,FALSE,FALSE,FALSE,TRUE
KRTAP9-3,1,FALSE,FALSE,FALSE,FALSE,TRUE
KRTAP9-4,1,FALSE,FALSE,FALSE,FALSE,TRUE
KRTAP9-6,1,FALSE,FALSE,FALSE,FALSE,TRUE
KRTAP9-8,1,FALSE,FALSE,FALSE,FALSE,TRUE
KRTAP9-9,1,FALSE,FALSE,FALSE,FALSE,TRUE
KSR1,1,FALSE,FALSE,FALSE,FALSE,TRUE
LACTB,1,FALSE,FALSE,FALSE,FALSE,TRUE
LAD1,1,FALSE,FALSE,FALSE,FALSE,TRUE
LAGE3,1,FALSE,FALSE,FALSE,FALSE,TRUE
LAMA1,1,FALSE,FALSE,FALSE,FALSE,TRUE
LAMB4,1,FALSE,FALSE,FALSE,FALSE,TRUE
LARGE2,1,FALSE,FALSE,FALSE,FALSE,TRUE
LARP1B,1,FALSE,FALSE,FALSE,FALSE,TRUE
LARP6,1,FALSE,FALSE,FALSE,FALSE,TRUE
LARP7,1,FALSE,FALSE,FALSE,FALSE,TRUE
LAS1L,1,FALSE,FALSE,FALSE,FALSE,TRUE
LBH,1,FALSE,FALSE,FALSE,FALSE,TRUE
LCA5,1,FALSE,FALSE,FALSE,FALSE,TRUE
LCE1A,1,FALSE,FALSE,FALSE,FALSE,TRUE
LCE1B,1,FALSE,FALSE,FALSE,FALSE,TRUE
LCE1C,1,FALSE,FALSE,FALSE,FALSE,TRUE
LCE1D,1,FALSE,FALSE,FALSE,FALSE,TRUE
LCE1E,1,FALSE,FALSE,FALSE,FALSE,TRUE
LCE1F,1,FALSE,FALSE,FALSE,FALSE,TRUE
LCE2A,1,FALSE,FALSE,FALSE,FALSE,TRUE
LCE2B,1,FALSE,FALSE,FALSE,FALSE,TRUE
LCE2C,1,FALSE,FALSE,FALSE,FALSE,TRUE
LCE2D,1,FALSE,FALSE,FALSE,FALSE,TRUE
LCE3A,1,FALSE,FALSE,FALSE,FALSE,TRUE
LCE3D,1,FALSE,FALSE,FALSE,FALSE,TRUE
LCE4A,1,FALSE,FALSE,FALSE,FALSE,TRUE
LCE5A,1,FALSE,FALSE,FALSE,FALSE,TRUE
LCMT2,1,FALSE,FALSE,FALSE,FALSE,TRUE
LCORL,1,FALSE,FALSE,FALSE,FALSE,TRUE
LEMD2,1,FALSE,FALSE,FALSE,FALSE,TRUE
LGALS9B,1,FALSE,FALSE,FALSE,FALSE,TRUE
LGALS9C,1,FALSE,FALSE,FALSE,FALSE,TRUE
